;kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;vervaldatum_apk;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;vervaldatum_apk_dt;subcategorie_nederland;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd;type;maximum_massa_trekken_ongeremd;vervaldatum_tachograaf;vervaldatum_tachograaf_dt;oplegger_geremd;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;maximum_ondersteunende_snelheid;aantal_staanplaatsen;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;maximale_constructiesnelheid;maximum_trekken_massa_geremd;hoogte_voertuig;hoogte_voertuig_minimum;hoogte_voertuig_maximum;verticale_belasting_koppelpunt_getrokken_voertuig;type_gasinstallatie;bruto_bpm;zuinigheidsclassificatie;catalogusprijs
108;00BLB1;Bedrijfsauto;VOLVO;VOLVO B10M;20180824;voor vervoer voertuigen;N.v.t.;N.v.t.;6;11325;11425;19870127;20180813;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.02;600;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-08-24T00:00:00.000;1987-01-27T00:00:00.000;2018-08-13T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230713;0;0;1190;250;17000;0;0;2023-07-13T00:00:00.000;0;9;9600;17000;5675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;00BLB6;Bedrijfsauto;VOLVO;FH;20180903;opleggertrekker;N.v.t.;N.v.t.;6;7446;7546;20180903;20180903;Geen verstrekking in Open Data;Ja;2;6;N3;0;0.05;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-09-03T00:00:00.000;2018-09-03T00:00:00.000;2018-09-03T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230903;0;457;599;254;19200;0;50000;2023-09-03T00:00:00.000;0;2;12777;19000;0;0;0;VTA3T;750;20240826;2024-08-26T00:00:00.000;42454;e11*2007/46*3086*09;C3FHA1;N5RR3M6751DXX3HKYBUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
110;00BLB7;Bedrijfsauto;VOLVO;FH;20180712;opleggertrekker;N.v.t.;N.v.t.;6;9621;9721;20180712;20180712;Geen verstrekking in Open Data;Ja;2;10;N3;0;0.04;457;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-07-12T00:00:00.000;2018-07-12T00:00:00.000;2018-07-12T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230712;0;0;696;252;28500;0;50000;2023-07-12T00:00:00.000;0;2;12777;27000;0;0;0;VTJ3T;750;20240609;2024-06-09T00:00:00.000;40279;e11*2007/46*3262*08;C3FHA2;N6RR3P68020753H5TUUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
111;00BLB8;Bedrijfsauto;VOLVO;FM;20180627;voor vervoer voertuigen;N.v.t.;N.v.t.;6;13205;13305;20180625;20180625;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.02;560;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-06-27T00:00:00.000;2018-06-25T00:00:00.000;2018-06-25T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230516;0;845;983;255;19500;0;35900;2023-05-16T00:00:00.000;0;2;10837;19500;6295;0;22595;VTA3R;750;20240622;2024-06-22T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;00BLB9;Bedrijfsauto;VOLVO;FH;20180703;huifopbouw;N.v.t.;N.v.t.;6;11025;11125;20180626;20180626;Geen verstrekking in Open Data;Ja;0;8;N3;r. balk by vooras;0.03;657;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-07-03T00:00:00.000;2018-06-26T00:00:00.000;2018-06-26T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230628;0;920;1078;255;27000;0;50000;2023-06-28T00:00:00.000;0;2;12777;27000;15975;38875;24000;VTJ3R;0;20240517;2024-05-17T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113;00BLD8;Bedrijfsauto;VOLVO;FH;20190312;opleggertrekker;N.v.t.;N.v.t.;6;9013;9113;20180907;20180907;Geen verstrekking in Open Data;Ja;2;8;N3;0;0.04;410;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-03-12T00:00:00.000;2018-09-07T00:00:00.000;2018-09-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230907;0;457;651;254;27000;0;50000;2023-09-07T00:00:00.000;0;2;12777;27000;0;0;0;VTG3T;750;20240901;2024-09-01T00:00:00.000;40887;e11*2007/46*3261*09;C3FHA3;N5HR3M68019753H5TBUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
114;00BLF4;Bedrijfsauto;VOLVO;FH;20180725;opleggertrekker;N.v.t.;N.v.t.;6;8249;8349;20180725;20180725;Geen verstrekking in Open Data;Ja;2;6;N3;0;0.05;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-07-25T00:00:00.000;2018-07-25T00:00:00.000;2018-07-25T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230725;0;459;599;254;21000;0;50000;2023-07-25T00:00:00.000;0;2;12777;19500;0;0;0;VTA3T;750;20240715;2024-07-15T00:00:00.000;41651;e11*2007/46*3086*10;C3FHA1;N5RR3P68013XX3HNYUUC;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
115;00BLG3;Bedrijfsauto;VOLVO;FM;20180910;voertuig met haakarm;N.v.t.;N.v.t.;6;15760;15860;20180910;20180910;Geen verstrekking in Open Data;Ja;0;8;N3;r. balk by vooras;0.02;657;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-09-10T00:00:00.000;2018-09-10T00:00:00.000;2018-09-10T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230910;0;0;904;255;29000;0;0;2023-09-10T00:00:00.000;0;2;10837;29000;13240;0;0;VTJ3R;0;20240802;2024-08-02T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;00BLG6;Bedrijfsauto;VOLVO;FM;20180821;kipper;N.v.t.;N.v.t.;6;16225;16325;20180820;20180820;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.02;527;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-08-21T00:00:00.000;2018-08-20T00:00:00.000;2018-08-20T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230820;0;780;820;255;36000;0;50000;2023-08-20T00:00:00.000;0;2;10837;29000;12775;33675;21212;VTN3R;750;20240701;2024-07-01T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;00BLJ3;Bedrijfsauto;VOLVO;FH;20211030;opleggertrekker;N.v.t.;N.v.t.;6;8757;8857;20181011;20181011;Geen verstrekking in Open Data;Ja;0;8;N3;0;0.04;410;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2021-10-30T00:00:00.000;2018-10-11T00:00:00.000;2018-10-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231011;0;0;651;254;27000;0;50000;2023-10-11T00:00:00.000;0;2;12777;27000;0;0;0;VTG3T;750;20230906;2023-09-06T00:00:00.000;41143;0;0;0;0;0;0;20211105;2021-11-05T00:00:00.000;0;0;0;0;0;0;0;0;0;0
118;00BLK1;Bedrijfsauto;VOLVO;FH;20210810;opleggertrekker;N.v.t.;N.v.t.;6;8504;8604;20170522;20181011;Geen verstrekking in Open Data;Ja;2;4;N3;r. balk by vooras;0.05;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2021-08-10T00:00:00.000;2017-05-22T00:00:00.000;2018-10-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221016;0;455;599;254;20100;0;44000;2022-10-16T00:00:00.000;0;2;12777;18600;0;0;0;VTA3T;750;20220903;2022-09-03T00:00:00.000;35396;e11*2007/46*3086*05;C3FHA1;N5RR3P67113XX3M5TUUC;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
119;00BLK5;Bedrijfsauto;VOLVO;FH;20181030;opleggertrekker;N.v.t.;N.v.t.;6;7886;7986;20181030;20181030;Geen verstrekking in Open Data;Ja;2;6;N3;0;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-10-30T00:00:00.000;2018-10-30T00:00:00.000;2018-10-30T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221030;0;457;599;254;20500;0;50000;2022-10-30T00:00:00.000;0;2;12777;19000;0;0;0;VTA3T;750;20221009;2022-10-09T00:00:00.000;42014;e11*2007/46*3086*11;C3FHA1;N5RR3L67513XX3H5TUUC;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
120;00BLK6;Bedrijfsauto;VOLVO;FH;20181015;afneembare bovenbouw;N.v.t.;N.v.t.;6;10080;10180;20181011;20181011;Geen verstrekking in Open Data;Ja;0;8;N3;r. balk by vooras;0.04;597;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-10-15T00:00:00.000;2018-10-11T00:00:00.000;2018-10-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231011;0;920;907;255;27000;0;50000;2023-10-11T00:00:00.000;0;2;12777;27000;16920;39820;24000;VTJ3R;750;20240908;2024-09-08T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;00BLK8;Bedrijfsauto;VOLVO;FH;20181023;afneembare bovenbouw;N.v.t.;N.v.t.;6;13580;13680;20181018;20181018;Geen verstrekking in Open Data;Ja;0;12;N3;r. balk by vooras;0.03;645;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-10-23T00:00:00.000;2018-10-18T00:00:00.000;2018-10-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221018;0;855;862;255;43000;0;50000;2022-10-18T00:00:00.000;0;2;12777;37000;23420;20600;11900;VTT3R;750;20221008;2022-10-08T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;00BLL3;Bedrijfsauto;VOLVO;FM;20181024;gesloten opbouw;N.v.t.;N.v.t.;6;11850;11950;20181023;20181023;Geen verstrekking in Open Data;Ja;0;8;N3;r. balk by vooras;0.03;617;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-10-24T00:00:00.000;2018-10-23T00:00:00.000;2018-10-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231023;0;823;973;255;27000;0;50000;2023-10-23T00:00:00.000;0;2;12777;27000;15150;38050;24000;VTJ3R;750;20240919;2024-09-19T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;00BLL6;Bedrijfsauto;VOLVO;FM;20181030;kipper;N.v.t.;N.v.t.;6;17450;17550;20181012;20181029;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.02;577;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2018-10-30T00:00:00.000;2018-10-12T00:00:00.000;2018-10-29T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231012;0;830;868;255;36000;0;50000;2023-10-12T00:00:00.000;0;2;12777;33000;15550;32450;19223;VTN3R;750;20240905;2024-09-05T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;00BLP8;Bedrijfsauto;VOLVO;FH;20190103;opleggertrekker;N.v.t.;N.v.t.;6;7466;7566;20190103;20190103;Geen verstrekking in Open Data;Ja;2;6;N3;r. balk by vooras;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-01-03T00:00:00.000;2019-01-03T00:00:00.000;2019-01-03T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230103;0;459;625;252;20500;0;50000;2023-01-03T00:00:00.000;0;2;12777;19000;0;0;0;VTA3T;750;20221109;2022-11-09T00:00:00.000;42434;e11*2007/46*3086*11;C3FHA1;N5RR3L67513XX3HNYUUC;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
125;00BLR5;Bedrijfsauto;VOLVO;FH;20190125;opleggertrekker;N.v.t.;N.v.t.;6;9078;9178;20190125;20190125;Geen verstrekking in Open Data;Ja;2;8;N3;0;0.04;410;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-01-25T00:00:00.000;2019-01-25T00:00:00.000;2019-01-25T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230125;0;0;651;252;27000;0;50000;2023-01-25T00:00:00.000;0;2;12777;27000;0;0;0;VTG3T;750;20221228;2022-12-28T00:00:00.000;40822;e11*2007/46*3261*10;C3FHA3;N5RR3N68019753H5RUUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
126;00BLS2;Bedrijfsauto;VOLVO;FH;20190130;opleggertrekker;N.v.t.;N.v.t.;6;9618;9718;20190130;20190130;Geen verstrekking in Open Data;Ja;2;10;N3;0;0.04;477;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-01-30T00:00:00.000;2019-01-30T00:00:00.000;2019-01-30T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230130;0;0;716;254;30000;0;50000;2023-01-30T00:00:00.000;0;2;12777;28000;0;0;0;VTL3T;750;20221223;2022-12-23T00:00:00.000;40282;e1*2007/46*1444*12;C3FHA1;N5RR3P69021XX8H5RUUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
127;00BLS3;Bedrijfsauto;VOLVO;FH;20190125;opleggertrekker;N.v.t.;N.v.t.;6;7816;7916;20190125;20190125;Geen verstrekking in Open Data;Ja;2;6;N3;0;0.05;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-01-25T00:00:00.000;2019-01-25T00:00:00.000;2019-01-25T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230125;0;462;599;252;20500;0;50000;2023-01-25T00:00:00.000;0;2;12777;19000;0;0;0;VTA3T;750;20230120;2023-01-20T00:00:00.000;42084;e11*2007/46*3086*12;C3FHA1;N5HR3N67513XX3HNYBUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
128;00BLS9;Bedrijfsauto;VOLVO;FH;20190207;opleggertrekker;N.v.t.;N.v.t.;6;8504;8604;20190207;20190207;Geen verstrekking in Open Data;Ja;2;6;N3;0;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-02-07T00:00:00.000;2019-02-07T00:00:00.000;2019-02-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230207;0;462;621;254;21000;0;50000;2023-02-07T00:00:00.000;0;2;12777;19500;0;0;0;VTA3T;750;20230118;2023-01-18T00:00:00.000;41396;e11*2007/46*3086*12;C3FHA1;N5RR3N68013XX3H5TUUC;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
129;00BLT1;Bedrijfsauto;VOLVO;FH;20190111;opleggertrekker;N.v.t.;N.v.t.;6;9307;9407;20190111;20190111;Geen verstrekking in Open Data;Ja;2;8;N3;0;0.04;410;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-01-11T00:00:00.000;2019-01-11T00:00:00.000;2019-01-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230111;0;454;651;254;31000;0;50000;2023-01-11T00:00:00.000;0;2;12777;28000;0;0;0;VTG3T;750;20221230;2022-12-30T00:00:00.000;40593;e11*2007/46*3261*10;C3FHA3;N5RR3M69022903H5TUUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
130;00BLV7;Bedrijfsauto;VOLVO;FH;20210813;opleggertrekker;N.v.t.;N.v.t.;6;8105;8205;20190205;20190205;Geen verstrekking in Open Data;Ja;2;6;N3;0;0.05;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2021-08-13T00:00:00.000;2019-02-05T00:00:00.000;2019-02-05T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230205;0;0;599;254;22000;0;50000;2023-02-05T00:00:00.000;0;2;12777;20500;0;0;0;VTA3T;750;20230203;2023-02-03T00:00:00.000;41795;e11*2007/46*3086*12;C3FHA1;N5RR3N69013XX3H5TUUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
131;00BLX6;Bedrijfsauto;VOLVO;FH;20200903;opleggertrekker;N.v.t.;N.v.t.;6;7055;7155;20190220;20190220;Geen verstrekking in Open Data;Ja;2;6;N3;0;0.04;350;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2020-09-03T00:00:00.000;2019-02-20T00:00:00.000;2019-02-20T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230220;0;402;569;254;22000;0;50000;2023-02-20T00:00:00.000;0;2;12777;20500;0;0;0;VTA3T;750;20230809;2023-08-09T00:00:00.000;42845;e11*2007/46*3086*12;C3FHA1;N5RR3L69013XX3HNYUUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
132;00BNB1;Bedrijfsauto;VOLVO;FM;20190506;gesloten opbouw;N.v.t.;N.v.t.;6;12915;13015;20190304;20190304;Geen verstrekking in Open Data;Ja;0;6;N3;r. balk by vooras;0.02;627;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-05-06T00:00:00.000;2019-03-04T00:00:00.000;2019-03-04T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230304;0;0;973;255;27000;0;0;2023-03-04T00:00:00.000;0;2;10837;27000;14085;0;0;VTJ3R;0;20230210;2023-02-10T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;00BNB9;Bedrijfsauto;VOLVO;FM;20190327;voertuig met haakarm;N.v.t.;N.v.t.;6;13920;14020;20190327;20190327;Geen verstrekking in Open Data;Ja;0;10;N3;r. balk by vooras;0.02;647;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-03-27T00:00:00.000;2019-03-27T00:00:00.000;2019-03-27T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230327;0;882;892;255;39000;0;50000;2023-03-27T00:00:00.000;0;2;12777;37000;23080;35980;21200;VTV3R;750;20230301;2023-03-01T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;00BND1;Bedrijfsauto;VOLVO;FM;20190318;betonmixer;N.v.t.;N.v.t.;6;15380;15480;20190315;20190315;Geen verstrekking in Open Data;Ja;0;12;N3;r. balk by vooras;0.02;647;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-03-18T00:00:00.000;2019-03-15T00:00:00.000;2019-03-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230321;0;0;880;255;41000;0;0;2023-03-21T00:00:00.000;0;2;10837;39000;23620;0;0;VTR3R;0;20230212;2023-02-12T00:00:00.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;00BND3;Bedrijfsauto;VOLVO;FH;20190415;opleggertrekker;N.v.t.;N.v.t.;6;7746;7846;20190415;20190415;Geen verstrekking in Open Data;Ja;2;6;N3;0;0.04;380;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2019-04-15T00:00:00.000;2019-04-15T00:00:00.000;2019-04-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230203;0;454;621;252;20100;0;50000;2023-02-03T00:00:00.000;0;2;12777;19000;0;0;0;VTA3T;750;20230202;2023-02-02T00:00:00.000;42154;e11*2007/46*3086*12;CGFHA1;N5HR3M6751AXX3H5TGUA;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0
