;kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;type_gasinstallatie;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;bruto_bpm;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;catalogusprijs;type;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;zuinigheidsclassificatie;maximum_ondersteunende_snelheid;maximale_constructiesnelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;europese_voertuigcategorie_toevoeging;europese_uitvoeringcategorie_toevoeging
619;00ZFK1;Personenauto;BMW;1ER REIHE;20221031;20171229;stationwagen;ZWART;Niet geregistreerd;4;1260;1360;20121030;20121030;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker;0;0.06;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-10-31T00:00:00.000;2017-12-29T00:00:00.000;2012-10-30T00:00:00.000;2012-10-30T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1815;0;3090;5434;5;1598;1815;650;1200;36545;1K2;e1*2007/46*0273*05;1P11;5H205;0;B;0;0;0;0;0;0
620;00ZFP1;Personenauto;BMW;3ER REIHE;20230709;20200709;sedan;GRIJS;Niet geregistreerd;4;1405;1505;20070524;20121022;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.06;276;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-07-09T00:00:00.000;2020-07-09T00:00:00.000;2007-05-24T00:00:00.000;2012-10-22T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1950;0;3625;14449;5;1995;1950;745;1600;0;390L;e1*2001/116*0308*06;VC11;01;0;C;0;0;0;0;0;0
621;00ZFR9;Personenauto;BMW;335I;20230323;20121023;coupe;ZWART;Niet geregistreerd;6;1515;1615;20110323;20121023;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker;0;0.14;276;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-03-23T00:00:00.000;2012-10-23T00:00:00.000;2011-03-23T00:00:00.000;2012-10-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;461;0;2020;0;3795;15308;4;2979;2020;750;1700;75953;3C;e1*2007/46*0316*03;KG71;5B;0;E;0.00;0;0;0;0;0
622;00ZFV7;Personenauto;BMW;1ER REIHE;20221126;20180415;stationwagen;GRIJS;Niet geregistreerd;4;1320;1420;20121031;20121031;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.07;269;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-11-26T00:00:00.000;2018-04-15T00:00:00.000;2012-10-31T00:00:00.000;2012-10-31T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1875;0;3150;8146;5;1995;1875;690;1200;44393;1K4;e1*2007/46*0283*06;1C11;5A200;0;C;0.00;0;0;0;0;0
623;00ZGB9;Personenauto;BMW;3ER REIHE;20221201;20211022;sedan;BRUIN;Niet geregistreerd;4;1430;1530;20111114;20121116;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.12;281;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2022-12-01T00:00:00.000;2021-10-22T00:00:00.000;2011-11-14T00:00:00.000;2012-11-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;2005;0;3680;5012;5;1997;2005;745;1600;67864;3L;e1*2007/46*0314*05;3A51;5A000;0;B;0.00;0;0;0;0;0
624;00ZGH9;Personenauto;BMW;530D;20230407;20210226;stationwagen;GRIJS;Niet geregistreerd;6;1780;1880;20110124;20121031;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.10;297;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-04-07T00:00:00.000;2021-02-26T00:00:00.000;2011-01-24T00:00:00.000;2012-10-31T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;491;0;2455;0;4545;14604;5;2993;2455;750;2000;86323;5K;e1*2007/46*0455*01;MX51;5B;0;C;0.00;0;0;0;0;0
625;00ZGK1;Personenauto;BMW;1ER REIHE;20221210;20151016;stationwagen;BLAUW;Niet geregistreerd;4;1265;1365;20121103;20121103;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.07;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-12-10T00:00:00.000;2015-10-16T00:00:00.000;2012-11-03T00:00:00.000;2012-11-03T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1820;0;3095;5216;5;1598;1820;650;1200;33960;1K4;e1*2007/46*0283*06;1A11;5H200;0;B;0;0;0;0;0;0
626;00ZGN5;Personenauto;BMW;3ER REIHE;20230609;20171205;sedan;BRUIN;Niet geregistreerd;4;1395;1495;20120601;20121102;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.08;281;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-06-09T00:00:00.000;2017-12-05T00:00:00.000;2012-06-01T00:00:00.000;2012-11-02T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;1970;0;3645;4469;5;1995;1970;745;1600;46765;3L;e1*2007/46*0314*07;3D31;5H1R0;0;B;0;0;0;0;0;0
627;00ZGS8;Personenauto;BMW;X REIHE;20221109;20201009;stationwagen;BLAUW;Niet geregistreerd;4;1460;1560;20121109;20121109;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.09;276;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-11-09T00:00:00.000;2020-10-09T00:00:00.000;2012-11-09T00:00:00.000;2012-11-09T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;448;0;2035;0;3915;8859;5;1997;2035;750;1800;43627;X1;e1*2007/46*0275*07;VL91;5H1V0;0;C;0.00;0;0;0;0;0
628;00ZGX6;Personenauto;BMW;1ER REIHE;20230318;20190228;stationwagen;WIT;Niet geregistreerd;4;1265;1365;20121109;20121109;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.07;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-03-18T00:00:00.000;2019-02-28T00:00:00.000;2012-11-09T00:00:00.000;2012-11-09T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1820;0;3095;4712;5;1598;1820;650;1200;31265;1K4;e1*2007/46*0283*06;1A11;5H100;0;B;0;0;0;0;0;0
629;00ZHG4;Personenauto;BMW;X REIHE;20221124;20171125;stationwagen;BLAUW;Niet geregistreerd;4;1695;1795;20121117;20121117;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.08;281;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-11-24T00:00:00.000;2017-11-25T00:00:00.000;2012-11-17T00:00:00.000;2012-11-17T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;465;0;2310;0;4410;11506;5;1997;2310;750;2000;57977;X3;e1*2007/46*0512*06;WX31;5A000;0;C;0.00;0;0;0;0;0
630;00ZHH9;Personenauto;BMW;1ER REIHE;20221116;20170208;stationwagen;ORANJE;Niet geregistreerd;4;1290;1390;20121116;20121116;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.09;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-11-16T00:00:00.000;2017-02-08T00:00:00.000;2012-11-16T00:00:00.000;2012-11-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1845;0;3120;6043;5;1598;1845;670;1200;44899;1K4;e1*2007/46*0283*06;1A31;5A100;0;B;0.00;0;0;0;0;0
631;00ZHK5;Personenauto;BMW;1ER REIHE;20221116;20140117;stationwagen;ROOD;Niet geregistreerd;4;1265;1365;20121116;20121116;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.07;269;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-11-16T00:00:00.000;2014-01-17T00:00:00.000;2012-11-16T00:00:00.000;2012-11-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1820;0;3095;5544;5;1598;1820;650;1200;37858;1K4;e1*2007/46*0283*04;1A11;H2;0;B;0.00;0;0;0;0;0
632;00ZHN7;Personenauto;BMW;3ER REIHE;20221117;20121117;sedan;ZWART;Niet geregistreerd;4;1360;1460;20121117;20121117;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.07;281;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-11-17T00:00:00.000;2012-11-17T00:00:00.000;2012-11-17T00:00:00.000;2012-11-17T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;1935;0;3130;5571;5;1598;1935;695;1100;35978;3L;e1*2007/46*0314*10;3A11;5H100;0;A;0.00;0;0;0;0;0
633;00ZHR2;Personenauto;BMW;3ER REIHE;20221117;20170131;stationwagen;ZWART;Niet geregistreerd;4;1465;1565;20121117;20121117;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.09;281;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-11-17T00:00:00.000;2017-01-31T00:00:00.000;2012-11-17T00:00:00.000;2012-11-17T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;2040;0;3715;9414;5;1995;2040;745;1600;51762;3K;e1*2007/46*0315*07;3K31;5H100;0;B;0;0;0;0;0;0
634;00ZJD8;Personenauto;BMW;1ER REIHE;20221221;20220523;stationwagen;BLAUW;Niet geregistreerd;4;1340;1440;20121129;20121129;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.09;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-12-21T00:00:00.000;2022-05-23T00:00:00.000;2012-11-29T00:00:00.000;2012-11-29T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1895;0;3170;7796;5;1995;1895;710;1200;44858;1K4;e1*2007/46*0283*07;1C31;5A100;0;C;0;0;0;0;0;0
635;00ZJV4;Personenauto;BMW;3ER REIHE;20230109;20161203;sedan;WIT;Niet geregistreerd;4;1395;1495;20121204;20121204;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.09;281;Nee;Nee;Nee;2021;Logisch;00;Ja;2023-01-09T00:00:00.000;2016-12-03T00:00:00.000;2012-12-04T00:00:00.000;2012-12-04T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;1970;0;3545;7353;5;1997;1970;695;1500;49482;3L;e1*2007/46*0314*10;3B11;6A200;0;B;0;0;0;0;0;0
636;00ZKG9;Personenauto;BMW;X REIHE;20221218;20190506;stationwagen;BLAUW;Niet geregistreerd;4;1485;1585;20121218;20121218;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.09;276;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-12-18T00:00:00.000;2019-05-06T00:00:00.000;2012-12-18T00:00:00.000;2012-12-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;445;0;2060;0;3940;9575;5;1997;2060;750;1800;48186;X1;e1*2007/46*0275*06;VL91;5A0V0;0;C;0.00;0;0;0;0;0
637;00ZKH1;Personenauto;BMW;1ER REIHE;20200807;20201002;stationwagen;GRIJS;Niet geregistreerd;4;1320;1420;20130114;20130114;Geen verstrekking in Open Data;Nee;4;4;M1;r. motorruimte;0;0.07;269;Nee;Nee;Nee;2019;Logisch;00;Ja;2020-08-07T00:00:00.000;2020-10-02T00:00:00.000;2013-01-14T00:00:00.000;2013-01-14T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1875;0;3150;7855;5;1995;1875;690;1200;40932;1K4;e1*2007/46*0283*04;1C11;A2;0;C;0.00;0;0;0;0;0
638;00ZKS7;Personenauto;BMW;X REIHE;20230907;20211218;stationwagen;ZWART;Niet geregistreerd;4;1715;1815;20121218;20121218;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.10;281;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-09-07T00:00:00.000;2021-12-18T00:00:00.000;2012-12-18T00:00:00.000;2012-12-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;465;0;2330;0;4430;12637;5;1997;2330;750;2000;71441;X3;e1*2007/46*0512*08;WX91;5A0V0;0;C;0.00;0;0;0;0;0
639;00ZKX5;Personenauto;BMW;X REIHE;20221209;20211222;stationwagen;GRIJS;Niet geregistreerd;4;1455;1555;20130111;20130111;Geen verstrekking in Open Data;Ja;4;4;M1;r. schroefveerkoker;0;0.07;276;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-12-09T00:00:00.000;2021-12-22T00:00:00.000;2013-01-11T00:00:00.000;2013-01-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;448;0;2030;0;3910;9682;5;1995;2030;750;1800;48771;X1;e1*2007/46*0275*08;VN71;5H000;0;C;0.00;0;0;0;0;0
640;00ZKX6;Personenauto;BMW;5ER REIHE;20230920;20190925;sedan;ZWART;Niet geregistreerd;4;1585;1685;20130118;20130118;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.08;297;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-09-20T00:00:00.000;2019-09-25T00:00:00.000;2013-01-18T00:00:00.000;2013-01-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;490;0;2220;0;4310;9286;5;1997;2220;750;2000;59274;5L;e1*2007/46*0363*08;XG11;5A200;0;A;0.00;0;0;0;0;0
641;00ZKX7;Personenauto;BMW;5ER REIHE;20230121;20201007;stationwagen;ZWART;Niet geregistreerd;4;1690;1790;20130117;20130117;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.08;297;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-01-21T00:00:00.000;2020-10-07T00:00:00.000;2013-01-17T00:00:00.000;2013-01-17T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;491;0;2365;0;4455;11041;5;1995;2365;750;2000;63407;5K;e1*2007/46*0455*05;MX11;5A100;0;A;0.00;0;0;0;0;0
642;00ZLD1;Personenauto;BMW;1ER REIHE;20230103;20201110;stationwagen;WIT;Niet geregistreerd;4;1265;1365;20130103;20130103;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.05;269;Nee;Nee;Nee;2021;Logisch;00;Ja;2023-01-03T00:00:00.000;2020-11-10T00:00:00.000;2013-01-03T00:00:00.000;2013-01-03T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1820;0;3095;3977;5;1598;1820;650;1200;28016;1K4;e1*2007/46*0283*07;1R11;5H000;0;A;0;0;0;0;0;0
643;00ZLD2;Personenauto;BMW;5ER REIHE;20221119;20210116;sedan;ZWART;Niet geregistreerd;6;1670;1770;20130124;20130124;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.11;297;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-11-19T00:00:00.000;2021-01-16T00:00:00.000;2013-01-24T00:00:00.000;2013-01-24T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;490;0;2305;0;4395;14562;5;2993;2305;750;2000;80160;5L;e1*2007/46*0363*08;XA51;5A300;0;B;0.00;0;0;0;0;0
644;00ZLH5;Personenauto;BMW;3ER REIHE;20230121;20170609;sedan;BLAUW;Niet geregistreerd;4;1405;1505;20130121;20130121;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.12;281;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-01-21T00:00:00.000;2017-06-09T00:00:00.000;2013-01-21T00:00:00.000;2013-01-21T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;1980;0;3655;8849;5;1997;1980;745;1600;58474;3L;e1*2007/46*0314*10;3A51;6H000;0;B;0;0;0;0;0;0
645;00ZLH6;Personenauto;BMW;X REIHE;20221222;20170606;stationwagen;ZWART;Niet geregistreerd;4;1695;1795;20130103;20130103;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.08;281;Nee;Nee;Nee;2021;Onlogisch;04;Ja;2022-12-22T00:00:00.000;2017-06-06T00:00:00.000;2013-01-03T00:00:00.000;2013-01-03T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;465;0;2310;0;4410;11933;5;1997;2310;750;2000;63060;X3;e1*2007/46*0512*06;WX31;5A000;0;C;0.00;0;0;0;0;0
646;00ZLJ3;Personenauto;BMW;3ER REIHE;20230331;20210407;sedan;BRUIN;Niet geregistreerd;4;1395;1495;20130118;20130118;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.09;281;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-03-31T00:00:00.000;2021-04-07T00:00:00.000;2013-01-18T00:00:00.000;2013-01-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;1970;0;3545;7213;5;1997;1970;695;1500;47816;3L;e1*2007/46*0314*10;3B11;6A200;0;B;0;0;0;0;0;0
647;00ZLN8;Personenauto;BMW;5ER REIHE;20230523;20200723;stationwagen;GRIJS;Niet geregistreerd;4;1690;1790;20130102;20130102;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.08;297;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-23T00:00:00.000;2020-07-23T00:00:00.000;2013-01-02T00:00:00.000;2013-01-02T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;491;0;2355;0;4445;9552;5;1997;2355;750;2000;59140;5K;e1*2007/46*0455*03;XL11;5A100;0;A;0.00;0;0;0;0;0
648;00ZLN9;Personenauto;BMW;5ER REIHE;20230201;20170118;sedan;BLAUW;Niet geregistreerd;4;1600;1700;20130107;20130107;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.08;297;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-02-01T00:00:00.000;2017-01-18T00:00:00.000;2013-01-07T00:00:00.000;2013-01-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;490;0;2235;0;4325;10733;5;1995;2235;750;2000;62830;5L;e1*2007/46*0363*06;FW11;5A200;0;A;0.00;0;0;0;0;0
649;00ZLP1;Personenauto;BMW;1ER REIHE;20230125;20201124;stationwagen;GRIJS;Niet geregistreerd;4;1290;1390;20130121;20130121;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.09;269;Nee;Nee;Nee;2021;Logisch;00;Ja;2023-01-25T00:00:00.000;2020-11-24T00:00:00.000;2013-01-21T00:00:00.000;2013-01-21T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;432;0;1845;0;3120;5487;5;1598;1845;670;1200;38281;1K4;e1*2007/46*0283*05;1A31;5A100;0;B;0.00;0;0;0;0;0
650;00ZLP2;Personenauto;BMW;3ER REIHE;20230324;20170731;stationwagen;BLAUW;Niet geregistreerd;4;1495;1595;20130105;20130105;Geen verstrekking in Open Data;Ja;4;4;M1;r. motorruimte;0;0.11;281;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-03-24T00:00:00.000;2017-07-31T00:00:00.000;2013-01-05T00:00:00.000;2013-01-05T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;462;0;2070;0;3745;9233;5;1997;2070;745;1600;59740;3K;e1*2007/46*0315*07;3G51;6A000;0;B;0;0;0;0;0;0
